270,406.9046,3
271,406.9116,3
272,406.9117,3
273,406.9168,3
274,406.9238,3
275,406.9359,3
276,407.5714,3
277,407.5765,3
278,407.5835,3
279,407.5836,3
280,407.5886,3
281,407.5887,3
282,407.5956,3
283,407.5957,3
284,408.2311,3
285,408.2312,3
286,408.2363,3
287,408.2433,3
288,408.2484,3
289,408.2554,3
290,408.2555,3
291,408.2605,3
292,408.2606,3
293,408.896,3
294,408.903,3
295,408.9031,3
296,408.9081,3
297,408.9082,3
298,408.9151,3
299,408.9152,3
300,408.9202,3
301,408.9203,3
302,408.9324,3
303,409.5628,3
304,409.5679,3
305,409.5749,3
306,409.575,3
307,409.58,3
308,409.5801,3
309,409.5922,3
310,409.6043,3
311,410.2276,3
312,410.2346,3
313,410.2347,3
314,410.2397,3
315,410.2398,3
316,410.2519,3
317,410.264,3
318,410.2641,3
319,410.2762,3
320,410.8874,3
321,410.8995,3
322,410.9117,3
323,410.9168,3
324,410.9238,3
325,410.9359,3
326,411.5592,3
327,411.5593,3
328,411.5714,3
329,411.5765,3
330,411.5835,3
331,411.5836,3
332,411.5886,3
333,411.5887,3
334,411.5956,3
335,411.5957,3
336,411.6078,3
337,412.2312,3
338,412.2363,3
339,412.2433,3
340,412.2484,3
341,412.2554,3
342,412.2555,3
343,412.2605,3
344,412.2606,3
345,412.2675,3
346,412.2676,3
347,412.903,3
348,412.9031,3
349,412.9081,3
350,412.9082,3
351,412.9151,3
352,412.9152,3
353,412.9203,3
354,412.9273,3
355,412.9324,3
356,413.5679,3
357,413.5749,3
358,413.575,3
359,413.58,3
360,413.587,3
361,413.5871,3
362,413.5921,3
363,413.5922,3
364,413.6043,3
365,414.2276,3
366,414.2347,3
367,414.2398,3
368,414.2468,3
369,414.2519,3
370,414.264,3
371,414.2641,3
372,414.2762,3
373,414.8995,3
374,414.9065,3
375,414.9066,3
376,414.9116,3
377,414.9117,3
378,414.9238,3
379,414.9359,3
380,414.936,3
381,414.9481,3
382,415.5593,3
383,415.5714,3
384,415.5835,3
385,415.5836,3
386,415.5887,3
387,415.5957,3
388,415.6078,3
389,416.2311,3
390,416.2312,3
391,416.2433,3
392,416.2484,3
393,416.2554,3
394,416.2555,3
395,416.2605,3
396,416.2675,3
397,416.2676,3
398,416.8909,3
399,416.903,3
400,416.9031,3
401,416.9082,3
402,416.9152,3
403,416.9203,3
404,416.9273,3
405,416.9324,3
406,416.9394,3
407,417.5679,3
408,417.5749,3
409,417.575,3
410,417.58,3
411,417.587,3
412,417.5871,3
413,417.5921,3
414,417.5922,3
415,417.5992,3
416,417.6043,3
417,418.2347,3
418,418.2398,3
419,418.2468,3
420,418.2519,3
421,418.2589,3
422,418.259,3
423,418.264,3
424,418.2641,3
425,418.2762,3
426,418.8995,3
427,418.9065,3
428,418.9066,3
429,418.9116,3
430,418.9117,3
431,418.9187,3
432,418.9238,3
433,418.9359,3
434,418.936,3
435,418.9481,3
436,419.5593,3
437,419.5714,3
438,419.5784,3
439,419.5785,3
440,419.5835,3
441,419.5836,3
442,419.5887,3
443,419.5957,3
444,419.6078,3
445,420.2311,3
446,420.2312,3
447,420.2433,3
448,420.2554,3
449,420.2555,3
450,420.2605,3
451,420.2675,3
452,420.2676,3
453,420.2797,3
454,420.903,3
455,420.9031,3
456,420.9152,3
457,420.9203,3
458,420.9273,3
459,420.9324,3
460,420.9394,3
461,420.9395,3
462,421.5628,3
463,421.5749,3
464,421.575,3
465,421.58,3
466,421.587,3
467,421.5871,3
468,421.5922,3
469,421.5992,3
470,421.6043,3
471,422.2398,3
472,422.2468,3
473,422.2519,3
474,422.2589,3
475,422.259,3
476,422.264,3
477,422.2641,3
478,422.271,3
479,422.2711,3
480,422.2762,3
481,422.8995,3
482,422.9066,3
483,422.9117,3
484,422.9187,3
485,422.9238,3
486,422.9308,3
487,422.9359,3
488,422.936,3
489,422.9481,3
490,423.5714,3
491,423.5784,3
492,423.5785,3
493,423.5835,3
494,423.5836,3
495,423.5905,3
496,423.5906,3
497,423.5956,3
498,423.5957,3
499,423.6078,3
500,424.2312,3
501,424.2433,3
502,424.2503,3
503,424.2554,3
504,424.2555,3
505,424.2676,3
506,424.2797,3
507,424.903,3
508,424.9031,3
509,424.9151,3
510,424.9152,3
511,424.9203,3
512,424.9273,3
513,424.9324,3
514,424.9394,3
515,424.9395,3
516,424.9516,3
517,425.5628,3
518,425.5749,3
519,425.5871,3
520,425.5922,3
521,425.5992,3
522,425.6043,3
523,425.6113,3
524,426.2346,3
525,426.2347,3
526,426.2468,3
527,426.2519,3
528,426.2589,3
529,426.259,3
530,426.264,3
531,426.2641,3
532,426.271,3
533,426.2711,3
534,426.2762,3
535,426.9066,3
536,426.9117,3
537,426.9187,3
538,426.9238,3
539,426.9308,3
540,426.9309,3
541,426.9359,3
542,426.936,3
543,426.9429,3
544,426.943,3
545,426.9481,3
546,427.5714,3
547,427.5784,3
548,427.5785,3
549,427.5835,3
550,427.5836,3
551,427.5905,3
552,427.5906,3
553,427.5957,3
554,427.6027,3
555,427.6078,3
556,427.62,3
557,428.2312,3
558,428.2433,3
559,428.2503,3
560,428.2554,3
561,428.2555,3
562,428.2624,3
563,428.2625,3
564,428.2675,3
565,428.2676,3
566,428.2797,3
567,428.2918,3
568,428.903,3
569,428.9031,3
570,428.9152,3
571,428.9222,3
572,428.9273,3
573,428.9324,3
574,428.9394,3
575,428.9395,3
576,428.9516,3
577,429.5749,3
578,429.587,3
579,429.5871,3
580,429.5992,3
581,429.6043,3
582,429.6113,3
583,429.6114,3
584,430.2347,3
585,430.2468,3
586,430.2519,3
587,430.2589,3
588,430.259,3
589,430.2641,3
590,430.2711,3
591,430.2762,3
592,430.2832,3
593,430.9065,3
594,430.9066,3
595,430.9187,3
596,430.9238,3
597,430.9308,3
598,430.9309,3
599,430.9359,3
600,430.9429,3
601,430.943,3
602,430.9481,3
603,431.5663,3
604,431.5785,3
605,431.5836,3
606,431.5906,3
607,431.5957,3
608,431.6027,3
609,431.6078,3
610,431.6148,3
611,431.62,3
612,432.2433,3
613,432.2503,3
614,432.2554,3
615,432.2624,3
616,432.2625,3
617,432.2675,3
618,432.2676,3
619,432.2746,3
620,432.2797,3
621,432.2918,3
622,432.9031,3
623,432.9152,3
624,432.9222,3
625,432.9273,3
626,432.9343,3
627,432.9344,3
628,432.9395,3
629,432.9516,3
630,433.5749,3
631,433.587,3
632,433.5871,3
633,433.5941,3
634,433.5992,3
635,433.6113,3
636,433.6114,3
637,433.6235,3
638,434.2347,3
639,434.2468,3
640,434.2589,3
641,434.259,3
642,434.2641,3
643,434.2711,3
644,434.2832,3
645,434.9065,3
646,434.9066,3
647,434.9187,3
648,434.9308,3
649,434.9309,3
650,434.9359,3
651,434.9429,3
652,434.943,3
653,435.5784,3
654,435.5785,3
655,435.5836,3
656,435.5906,3
657,435.5957,3
658,435.6027,3
659,435.6078,3
660,435.6148,3
661,436.2382,3
662,436.2503,3
663,436.2554,3
664,436.2624,3
665,436.2625,3
666,436.2676,3
667,436.2746,3
668,436.2797,3
669,436.9152,3
670,436.9222,3
671,436.9273,3
672,436.9343,3
673,436.9344,3
674,436.9394,3
675,436.9395,3
676,436.9465,3
677,436.9516,3
678,437.5749,3
679,437.5871,3
680,437.5941,3
681,437.5992,3
682,437.6062,3
683,437.6113,3
684,437.6114,3
685,437.6235,3
686,438.2468,3
687,438.2589,3
688,438.259,3
689,438.266,3
690,438.271,3
691,438.2711,3
692,438.2832,3
693,438.2953,3
694,438.9066,3
695,438.9187,3
696,438.9308,3
697,438.9309,3
698,438.943,3
699,438.9551,3
700,439.5784,3
701,439.5785,3
702,439.5905,3
703,439.5906,3
704,439.5957,3
705,439.6027,3
706,439.6148,3
707,439.6149,3
708,440.2382,3
709,440.2503,3
710,440.2625,3
711,440.2676,3
712,440.2746,3
713,440.2867,3
714,440.91,3
715,440.9101,3
716,440.9152,3
717,440.9222,3
718,440.9273,3
719,440.9343,3
720,440.9344,3
721,440.9394,3
722,440.9465,3
723,441.5871,3
724,441.5941,3
725,441.5992,3
726,441.6062,3
727,441.6063,3
728,441.6113,3
729,441.6114,3
730,442.2468,3
731,442.2589,3
732,442.259,3
733,442.266,3
734,442.2711,3
735,442.2832,3
736,442.9066,3
737,442.9187,3
738,442.9308,3
739,442.9309,3
740,442.9429,3
741,442.943,3
742,442.9551,3
743,443.5784,3
744,443.5785,3
745,443.5906,3
746,443.6027,3
747,443.6148,3
748,443.6149,3
749,443.627,3
750,444.2503,3
751,444.2624,3
752,444.2625,3
753,444.2746,3
754,444.2867,3
755,444.9101,3
756,444.9222,3
757,444.9273,3
758,444.9343,3
759,444.9344,3
760,444.9465,3
761,444.9586,3
762,445.5819,3
763,445.582,3
764,445.5941,3
765,445.5992,3
766,445.6062,3
767,445.6063,3
768,445.6183,3
769,445.6184,3
770,446.2468,3
771,446.259,3
772,446.266,3
773,446.2711,3
774,446.2781,3
775,446.9187,3
776,446.9308,3
777,446.9378,3
778,446.9379,3
779,446.9429,3
780,446.943,3
781,447.5785,3
782,447.5906,3
783,447.6027,3
784,447.6149,3
785,448.2503,3
786,448.2624,3
787,448.2625,3
788,448.2746,3
789,448.2867,3
790,448.9101,3
791,448.9222,3
792,448.9343,3
793,448.9344,3
794,448.9395,3
795,448.9465,3
796,448.9586,3
797,449.5819,3
798,449.582,3
799,449.5941,3
800,449.6062,3
801,449.6063,3
802,449.6113,3
803,449.6183,3
804,449.6184,3
805,450.2538,3
806,450.2539,3
807,450.259,3
808,450.266,3
809,450.2711,3
810,450.2781,3
811,450.2832,3
812,450.2902,3
813,450.9308,3
814,450.9379,3
815,450.943,3
816,450.95,3
817,450.9551,3
818,451.5906,3
819,451.6027,3
820,451.6097,3
821,451.6148,3
822,451.627,3
823,452.2503,3
824,452.2625,3
825,452.2746,3
826,452.2868,3
827,452.2989,3
828,452.9222,3
829,452.9343,3
830,452.9344,3
831,452.9465,3
832,452.9586,3
833,453.582,3
834,453.5941,3
835,453.6062,3
836,453.6063,3
837,453.6184,3
838,453.6305,3
839,454.2538,3
840,454.2539,3
841,454.2659,3
842,454.266,3
843,454.2711,3
844,454.2781,3
845,454.2902,3
846,454.2903,3
847,454.9257,3
848,454.9379,3
849,454.943,3
850,454.95,3
851,455.5906,3
852,455.6027,3
853,455.6097,3
854,455.6148,3
855,456.2625,3
856,456.2746,3
857,456.2867,3
858,456.2868,3
859,456.9222,3
860,456.9343,3
861,456.9344,3
862,456.9465,3
863,456.9586,3
864,457.582,3
865,457.5941,3
866,457.6062,3
867,457.6063,3
868,457.6184,3
869,457.6305,3
870,458.2538,3
871,458.2539,3
872,458.266,3
873,458.2781,3
874,458.2903,3
875,458.3024,3
876,458.9257,3
877,458.9378,3
878,458.9379,3
879,458.95,3
880,458.9621,3
881,459.5976,3
882,459.6027,3
883,459.6219,3
884,460.2746,3
885,460.9222,3
886,460.9344,3
887,460.9465,3
888,461.5941,3
889,461.6062,3
890,461.6183,3
891,461.6184,3
892,462.2539,3
893,462.266,3
894,462.2781,3
895,462.2903,3
896,462.9257,3
897,462.9378,3
898,462.9379,3
899,462.95,3
900,462.9621,3
901,463.5976,3
902,463.6097,3
903,463.6219,3
904,463.634,3
905,464.2695,3
906,464.2938,3
907,464.9344,3
908,465.6062,3
909,466.266,3
910,466.2781,3
911,466.9257,3
912,466.9379,3
913,466.95,3
914,467.5976,3
915,467.6097,3
916,467.6219,3
917,468.2695,3
918,468.2938,3
919,468.9414,3
920,470.266,3
921,470.2781,3
922,470.9379,3
923,470.95,3
924,471.5976,3
925,471.6097,3
926,471.6098,3
927,472.2695,3
928,472.2816,3
929,472.9414,3
930,474.2781,3
931,474.95,3
932,475.5976,3
933,475.6098,3
934,476.2695,3
935,476.2816,3
936,476.9414,3
937,476.9535,3
938,477.6132,3
939,477.6133,3
940,479.6098,3
941,480.2816,3
942,480.9414,3
943,480.9535,3
944,481.6133,3
945,482.2851,3
946,484.9414,3
947,485.6133,3
948,486.2851,3
